date,sku_id,opening_stock,units_sold,fulfilled_units,lost_sales_units,received_stock,order_placed_units,on_hand_units,reorder_point,reorder_quantity,on_order_units,lead_time_days,target_stock,inventory_status,estimated_inventory_value,days_of_supply,avg_weekly_forecast_rate,lead_time_demand,forward_window_demand,available_position,stockout_risk_score,overstock_risk_score,quadrant,recommended_action,unit_cost,list_price,stockout_value_at_risk,overstock_value_at_risk,estimated_value_at_stake
2016-04-24,HOUSEHOLD_1_001_TX_3,2,0,0,0,0,0,2,1,4,0,5,2,Healthy,10.02,24.2,0.9715358398355196,0.6939541713110855,7.772286718684157,2,0.0,0.0,Healthy,No action needed; leave as is.,5.01,6.11,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_001_WI_1,12,0,0,0,0,0,12,6,20,0,5,10,Healthy,58.56,18.4,11.197629767732607,7.998306976951863,89.58103814186086,12,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.11,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_001_WI_2,3,0,0,0,0,0,3,3,10,10,5,5,Low Stock,15.36,9.7,1.4406337956488497,1.0290241397491784,11.525070365190798,13,0.0,0.0,Healthy,No action needed; leave as is.,5.12,6.13,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_001_WI_3,3,0,0,0,0,0,3,1,4,0,5,2,Overstock,14.64,24.5,2.811394378865194,2.008138842046567,22.49115503092155,3,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.1,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_CA_1,12,1,1,0,0,0,11,3,10,0,5,5,Overstock,53.68,40.0,0.7837808833880766,0.5598434881343405,6.270247067104613,11,0.0,0.4299775393541261,Healthy,No action needed; leave as is.,4.88,6.11,0.0,23.08119431252949,23.08119431252949
2016-04-24,HOUSEHOLD_1_002_CA_2,11,4,4,0,0,26,7,7,26,26,5,13,Low Stock,34.16,8.5,5.120667053789725,3.657619324135518,40.9653364303178,33,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.11,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_CA_3,19,1,1,0,0,0,18,5,18,0,5,9,Overstock,75.24,30.8,5.863121685133856,4.1879440608098975,46.90497348107085,18,0.0,0.0,Healthy,No action needed; leave as is.,4.18,5.72,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_CA_4,6,0,0,0,0,0,6,4,14,0,5,7,Healthy,29.28,13.0,7.040022914679548,5.028587796199677,56.32018331743638,6,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.11,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_TX_1,8,0,0,0,0,0,8,3,8,0,5,4,Overstock,39.04,30.2,2.6371024437397446,1.8836446026712461,21.096819549917956,8,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.11,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_TX_2,7,0,0,0,0,0,7,3,10,0,5,5,Healthy,34.16,22.4,4.697993142006938,3.355709387147813,37.583945136055505,7,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.1,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_TX_3,6,0,0,0,0,0,6,2,6,0,5,3,Overstock,30.06,38.8,1.354366188177703,0.9674044201269307,10.834929505421623,6,0.0,0.0,Healthy,No action needed; leave as is.,5.01,6.04,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_WI_1,26,1,1,0,0,0,25,9,34,0,5,17,Healthy,122.0,22.3,10.877286483161742,7.76949034511553,87.01829186529393,25,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.1,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_WI_2,5,2,2,0,0,12,3,3,12,12,5,6,Low Stock,15.36,8.4,4.581165600189341,3.2722611429923867,36.64932480151473,15,0.0,0.0,Healthy,No action needed; leave as is.,5.12,6.12,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_002_WI_3,4,0,0,0,0,0,4,2,6,0,5,3,Healthy,19.52,26.2,1.824312931285768,1.30308066520412,14.594503450286144,4,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_CA_1,17,0,0,0,0,0,17,5,18,0,5,9,Overstock,106.76,29.4,4.878297549567404,3.484498249691003,39.02638039653923,17,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_CA_2,13,0,0,0,0,0,13,7,24,0,5,12,Healthy,81.64,16.6,9.169875100635911,6.549910786168509,73.35900080508729,13,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_CA_3,36,2,2,0,0,0,34,10,38,0,5,19,Overstock,213.52,28.3,18.135593563021978,12.953995402158556,145.08474850417582,34,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_CA_4,14,1,1,0,0,0,13,5,18,0,5,9,Healthy,81.64,24.2,3.6344309629970586,2.5960221164264703,29.07544770397647,13,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_TX_1,5,0,0,0,0,0,5,2,8,0,5,4,Healthy,31.4,21.1,1.932672293906837,1.380480209933455,15.461378351254696,5,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_TX_2,6,0,0,0,0,0,6,3,12,0,5,6,Healthy,37.68,16.6,2.6425545917985804,1.8875389941418432,21.140436734388643,6,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_TX_3,8,2,2,0,0,0,6,3,10,0,5,5,Healthy,37.68,20.7,2.319637498839383,1.6568839277424163,18.557099990715063,6,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_WI_1,24,1,1,0,0,0,23,7,24,0,5,12,Overstock,144.44,28.9,8.624783329217685,6.160559520869775,68.99826663374148,23,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_WI_2,17,0,0,0,0,0,17,5,20,0,5,10,Overstock,106.76,28.2,4.0796892892495915,2.9140637780354224,32.63751431399673,17,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_003_WI_3,7,1,1,0,0,0,6,3,10,0,5,5,Healthy,37.68,18.9,3.6824669569290824,2.6303335406636306,29.45973565543266,6,0.0,0.0,Healthy,No action needed; leave as is.,6.28,8.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_CA_1,36,0,0,0,0,0,36,11,42,0,5,21,Overstock,59.76,26.6,14.394315669309204,10.281654049506574,115.15452535447363,36,0.0,0.0,Healthy,No action needed; leave as is.,1.66,2.31,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_CA_2,42,1,1,0,0,0,41,13,46,0,5,23,Overstock,68.06,26.9,16.52516094067742,11.803686386198157,132.20128752541936,41,0.0,0.0,Healthy,No action needed; leave as is.,1.66,2.31,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_CA_3,0,11,0,11,0,0,0,39,144,144,5,72,Stockout,0.0,0.0,77.51820442639652,55.37014601885466,620.1456354111722,144,0.0,0.0,Healthy,No action needed; leave as is.,1.66,2.31,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_CA_4,4,5,4,1,0,0,0,4,14,14,5,7,Stockout,0.0,0.0,4.954901511216288,3.539215365154492,39.63921208973031,14,0.0,0.0,Healthy,No action needed; leave as is.,1.66,2.31,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_TX_1,12,0,0,0,0,0,12,7,24,0,5,12,Healthy,19.8,15.1,7.689842018236296,5.492744298740211,61.518736145890365,12,0.0,0.0,Healthy,No action needed; leave as is.,1.65,1.93,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_TX_2,5,0,0,0,42,0,47,11,42,0,5,21,Overstock,77.55,34.3,13.819947331468489,9.871390951048921,110.55957865174791,47,0.0,0.0,Healthy,No action needed; leave as is.,1.65,1.92,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_TX_3,49,0,0,0,0,0,49,14,52,0,5,26,Overstock,80.85,29.4,9.944239870885657,7.10302847920404,79.55391896708525,49,0.0,0.0,Healthy,No action needed; leave as is.,1.65,1.93,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_WI_1,17,3,3,0,0,0,14,6,20,0,5,10,Healthy,23.24,21.2,7.802645690246215,5.573318350175868,62.42116552196972,14,0.0,0.0,Healthy,No action needed; leave as is.,1.66,2.31,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_WI_2,53,7,7,0,0,0,46,17,62,0,5,31,Healthy,76.36,22.4,33.04668093727552,23.604772098053942,264.37344749820414,46,0.0,0.0,Healthy,No action needed; leave as is.,1.66,2.31,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_004_WI_3,3,1,1,0,48,0,50,13,48,0,5,24,Overstock,83.0,31.4,14.758795933129491,10.541997095092494,118.07036746503593,50,0.0,0.0,Healthy,No action needed; leave as is.,1.66,2.31,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_CA_1,31,1,1,0,0,0,30,10,36,0,5,18,Overstock,225.0,25.0,13.792083603516735,9.85148828822624,110.33666882813388,30,0.0,0.0,Healthy,No action needed; leave as is.,7.5,10.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_CA_2,32,4,4,0,0,0,28,13,48,0,5,24,Healthy,210.0,17.9,17.900981872202827,12.78641562300202,143.20785497762262,28,0.0,0.0,Healthy,No action needed; leave as is.,7.5,10.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_CA_3,11,0,0,0,0,0,11,10,38,0,5,19,Healthy,76.78,9.1,13.723978643772169,9.802841888408691,109.79182915017735,11,0.0,0.0,Healthy,No action needed; leave as is.,6.98,9.92,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_CA_4,26,2,2,0,0,0,24,7,24,0,5,12,Overstock,180.0,31.8,5.115913757089029,3.654224112206449,40.92731005671223,24,0.0,0.0,Healthy,No action needed; leave as is.,7.5,10.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_TX_1,15,2,2,0,0,0,13,6,22,0,5,11,Healthy,97.5,19.2,6.05254633014862,4.323247378677586,48.42037064118896,13,0.0,0.0,Healthy,No action needed; leave as is.,7.5,10.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_TX_2,17,1,1,0,0,0,16,8,30,0,5,15,Healthy,120.0,16.4,10.728649017204592,7.6633207265747085,85.82919213763674,16,0.0,0.0,Healthy,No action needed; leave as is.,7.5,10.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_TX_3,17,0,0,0,0,0,17,6,22,0,5,11,Overstock,127.5,24.1,6.882189360625133,4.915849543303667,55.05751488500106,17,0.0,0.0,Healthy,No action needed; leave as is.,7.5,10.02,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_WI_1,26,0,0,0,0,0,26,8,30,0,5,15,Overstock,195.0,27.4,6.384519704655573,4.560371217611124,51.076157637244584,26,0.0,0.0,Healthy,No action needed; leave as is.,7.5,10.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_WI_2,23,1,1,0,0,0,22,6,22,0,5,11,Overstock,153.56,32.3,11.174815606710029,7.98201114765002,89.39852485368023,22,0.0,0.0,Healthy,No action needed; leave as is.,6.98,9.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_005_WI_3,13,4,4,0,0,0,9,6,22,0,5,11,Healthy,67.5,12.4,9.454859073948848,6.75347076710632,75.63887259159078,9,0.0,0.0,Healthy,No action needed; leave as is.,7.5,10.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_CA_1,15,4,4,0,0,0,11,10,38,0,5,19,Healthy,53.68,9.1,11.58319941444927,8.273713867463764,92.66559531559416,11,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_CA_2,30,0,0,0,0,0,30,11,38,0,5,19,Overstock,146.4,23.9,7.559312933493568,5.399509238209691,60.474503467948544,30,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_CA_3,11,3,3,0,0,0,8,6,22,0,5,11,Healthy,39.04,11.7,9.377464498437027,6.6981889274550195,75.01971598749621,8,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.92,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_CA_4,1,0,0,0,14,0,15,4,14,0,5,7,Overstock,73.2,35.0,4.409579520462279,3.149699657473057,35.276636163698235,15,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_TX_1,11,2,2,0,0,0,9,6,22,0,5,11,Healthy,43.92,12.9,6.983020691247481,4.98787192231963,55.86416552997985,9,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_TX_2,30,2,2,0,0,0,28,10,36,0,5,18,Overstock,136.64,23.7,7.621574893705035,5.443982066932168,60.97259914964028,28,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.92,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_TX_3,16,1,1,0,0,0,15,7,24,0,5,12,Healthy,73.2,18.8,9.32252632007469,6.658947371481922,74.58021056059752,15,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.95,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_WI_1,7,0,0,0,0,0,7,4,14,0,5,7,Healthy,34.16,15.2,3.919319862498939,2.799514187499242,31.354558899991513,7,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_WI_2,5,2,2,0,0,10,3,3,10,10,5,5,Low Stock,14.64,10.7,3.600418483680213,2.5717274883430092,28.803347869441705,13,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_006_WI_3,13,2,2,0,0,0,11,6,20,0,5,10,Healthy,53.68,16.8,5.477324569771941,3.9123746926942435,43.81859655817553,11,0.0,0.0,Healthy,No action needed; leave as is.,4.88,6.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_CA_1,9,2,2,0,0,0,7,19,70,70,5,35,Low Stock,7.56,3.0,16.515633490245108,11.796881064460791,132.12506792196086,77,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.5,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_CA_2,25,3,3,0,0,0,22,14,52,0,5,26,Healthy,23.76,13.0,10.89133304386921,7.779523602763722,87.13066435095368,22,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.5,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_CA_3,80,0,0,0,0,0,80,23,84,0,5,42,Overstock,86.4,29.1,13.788176547873094,9.848697534195068,110.30541238298476,80,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.5,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_CA_4,10,0,0,0,0,0,10,10,38,38,5,19,Low Stock,10.8,8.3,6.742757346650681,4.8162552476076295,53.942058773205446,48,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.5,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_TX_1,53,4,4,0,0,0,49,20,76,0,5,38,Healthy,50.96,19.7,11.363074021857074,8.116481444183623,90.90459217485659,49,0.0,0.0,Healthy,No action needed; leave as is.,1.04,1.48,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_TX_2,54,0,0,0,0,0,54,16,58,0,5,29,Overstock,58.32,28.1,8.520210585440877,6.08586470388634,68.16168468352701,54,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.48,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_TX_3,1,0,0,0,38,0,39,11,38,0,5,19,Overstock,42.12,31.0,8.313198350748369,5.937998821963121,66.50558680598695,39,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.5,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_WI_1,28,0,0,0,0,0,28,14,52,0,5,26,Healthy,30.24,16.3,9.641929912884116,6.887092794917226,77.13543930307293,28,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.5,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_WI_2,53,3,3,0,0,0,50,16,60,0,5,30,Overstock,54.0,25.4,15.48273898391756,11.05909927422683,123.86191187134048,50,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.5,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_007_WI_3,50,1,1,0,0,0,49,13,48,0,5,24,Overstock,52.92,31.9,11.306559010284408,8.076113578774578,90.45247208227526,49,0.0,0.0,Healthy,No action needed; leave as is.,1.08,1.5,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_CA_1,10,0,0,0,0,0,10,4,16,0,5,8,Healthy,38.3,20.9,3.0765876325056047,2.1975625946468607,24.612701060044838,10,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.43,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_CA_2,4,0,0,0,0,0,4,4,14,14,5,7,Low Stock,15.32,8.8,2.2983752746522095,1.6416966247515783,18.387002197217676,18,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.43,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_CA_3,17,1,1,0,0,0,16,5,20,0,5,10,Overstock,61.28,25.6,4.064430762251971,2.9031648301799793,32.515446098015765,16,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.43,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_CA_4,7,0,0,0,0,0,7,3,10,0,5,5,Healthy,26.81,25.6,1.8529496549205808,1.323535467800415,14.823597239364647,7,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.43,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_TX_1,5,1,1,0,0,0,4,2,8,0,5,4,Healthy,15.32,19.7,1.4370748937268558,1.0264820669477541,11.496599149814847,4,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.43,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_TX_2,6,1,1,0,0,16,5,5,16,16,5,8,Low Stock,19.15,9.5,3.773070397234762,2.695050283739116,30.184563177878097,21,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.43,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_TX_3,3,0,0,0,0,0,3,4,14,14,5,7,Low Stock,11.49,7.3,2.498332439192863,1.784523170852045,19.986659513542904,17,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.42,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_WI_1,9,0,0,0,0,0,9,3,10,0,5,5,Overstock,34.47,31.8,2.188152554259967,1.5629661101856906,17.505220434079735,9,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.43,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_WI_2,8,2,2,0,0,0,6,4,14,0,5,7,Healthy,22.98,13.3,3.233134952792806,2.3093821091377187,25.86507962234245,6,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.38,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_008_WI_3,10,0,0,0,0,0,10,3,10,0,5,5,Overstock,38.3,30.7,1.5075862448699064,1.0768473177642188,12.060689958959252,10,0.0,0.0,Healthy,No action needed; leave as is.,3.83,5.43,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_CA_1,6,0,0,0,0,0,6,2,6,0,5,3,Overstock,75.48,30.4,6.514400162057189,4.653142972897992,52.11520129645751,6,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_CA_2,5,0,0,0,0,0,5,2,6,0,5,3,Overstock,62.9,26.3,4.788822530313994,3.420587521652853,38.31058024251195,5,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_CA_3,9,3,3,0,0,0,6,3,12,0,5,6,Healthy,75.48,16.5,1.563185867508343,1.1165613339345308,12.505486940066744,6,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_CA_4,1,4,4,0,4,4,1,2,4,4,5,2,Low Stock,12.58,7.9,2.1380982974525726,1.5272130696089805,17.10478637962058,5,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_TX_1,4,0,0,0,0,0,4,1,4,0,5,2,Overstock,50.32,32.3,2.29982987985269,1.6427356284662074,18.39863903882152,4,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_TX_2,4,0,0,0,0,0,4,3,8,0,5,4,Healthy,50.32,15.9,6.61852172644708,4.727515518890772,52.94817381157664,4,0.15388960987725542,0.0,Healthy,No action needed; leave as is.,12.58,17.97,13.073453874467164,0.0,13.073453874467164
2016-04-24,HOUSEHOLD_1_009_TX_3,7,0,0,0,0,0,7,2,6,0,5,3,Overstock,88.06,39.5,3.5432273871741264,2.530876705124376,28.34581909739301,7,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_WI_1,4,0,0,0,0,0,4,1,4,0,5,2,Overstock,50.32,50.3,1.394447341637881,0.9960338154556294,11.155578733103049,4,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_WI_2,5,0,0,0,0,0,5,2,6,0,5,3,Overstock,62.9,36.9,2.5914390376713126,1.8510278840509375,20.7315123013705,5,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.97,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_009_WI_3,4,0,0,0,0,0,4,2,4,0,5,2,Overstock,50.32,31.9,2.6874485359763756,1.9196060971259825,21.499588287811005,4,0.0,0.0,Healthy,No action needed; leave as is.,12.58,17.89,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_010_CA_1,4,0,0,0,0,0,4,4,14,14,5,7,Low Stock,8.88,9.4,9.99693614750958,7.140668676792557,79.97548918007664,18,0.0,0.0,Healthy,No action needed; leave as is.,2.22,3.08,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_010_CA_2,7,2,2,0,0,0,5,4,14,0,5,7,Healthy,11.1,10.9,4.248412984833877,3.034580703452769,33.987303878671014,5,0.0,0.0,Healthy,No action needed; leave as is.,2.22,3.03,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_010_CA_3,3,2,2,0,0,0,1,6,22,22,5,11,Low Stock,2.22,1.5,15.912018007635776,11.365727148311269,127.29614406108621,23,0.0,0.0,Healthy,No action needed; leave as is.,2.22,3.03,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_010_CA_4,0,0,0,0,0,0,0,2,6,6,5,3,Stockout,0.0,0.0,0.06697695694460776,0.04784068353186269,0.5358156555568621,6,0.0,0.0,Healthy,No action needed; leave as is.,2.22,3.07,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_010_TX_1,8,0,0,0,0,0,8,3,12,0,5,6,Healthy,17.76,21.8,8.822943546695697,6.30210253335407,70.58354837356558,8,0.0,0.0,Healthy,No action needed; leave as is.,2.22,3.03,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_010_TX_2,11,2,2,0,0,0,9,5,16,0,5,8,Healthy,19.98,17.3,13.584010973348494,9.702864980963211,108.67208778678796,9,0.0724389118412155,0.0,Healthy,No action needed; leave as is.,2.22,3.03,2.1296808923185298,0.0,2.1296808923185298
2016-04-24,HOUSEHOLD_1_010_TX_3,7,2,2,0,0,0,5,3,12,0,5,6,Healthy,11.1,13.5,0.09932719336581175,0.07094799526129411,0.794617546926494,5,0.0,0.8410764906147012,Markdown / Clear,Promote or discount to free up capital.,2.22,3.03,0.0,9.335949045823185,9.335949045823185
2016-04-24,HOUSEHOLD_1_010_WI_1,2,0,0,0,0,0,2,3,10,10,5,5,Low Stock,4.44,7.3,5.622200438196026,4.015857455854305,44.97760350556821,12,0.0,0.0,Healthy,No action needed; leave as is.,2.22,3.03,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_010_WI_2,9,1,1,0,0,0,8,3,10,0,5,5,Overstock,17.76,25.7,10.680794819163328,7.629139156545234,85.44635855330662,8,0.0,0.0,Healthy,No action needed; leave as is.,2.22,3.08,0.0,0.0,0.0
2016-04-24,HOUSEHOLD_1_010_WI_3,4,1,1,0,0,0,3,2,8,0,5,4,Healthy,6.66,13.3,0.009217642438996539,0.006584030313568957,0.07374113951197231,3,0.0,0.9754196201626759,Markdown / Clear,Promote or discount to free up capital.,2.22,3.01,0.0,6.496294670283422,6.496294670283422
