sku_id,week_start_date,horizon,predicted_demand,weekly_units_sold
HOBBIES_1_009_WI_3,2016-03-12,3,1.7458187557027014,0
HOBBIES_1_010_CA_1,2016-03-12,3,4.222190295921553,2
HOBBIES_1_010_CA_2,2016-03-12,3,3.7749787839433404,0
HOBBIES_1_010_CA_3,2016-03-12,3,5.117507784102986,4
HOBBIES_1_010_CA_4,2016-03-12,3,1.628511332450786,1
HOBBIES_1_010_TX_1,2016-03-12,3,3.8342186850426674,4
HOBBIES_1_010_TX_2,2016-03-12,3,4.917396925751034,9
HOBBIES_1_010_TX_3,2016-03-12,3,3.96810402799224,4
HOBBIES_1_010_WI_1,2016-03-12,3,3.7176163379191567,4
HOBBIES_1_010_WI_2,2016-03-12,3,2.250017248315515,0
HOBBIES_1_010_WI_3,2016-03-12,3,2.7406828388503226,4
HOUSEHOLD_1_001_CA_1,2016-03-12,3,4.819981261310313,2
HOUSEHOLD_1_001_CA_2,2016-03-12,3,2.9845914250365677,6
HOUSEHOLD_1_001_CA_3,2016-03-12,3,2.1794552488517778,4
HOUSEHOLD_1_001_CA_4,2016-03-12,3,3.4611315573238675,5
HOUSEHOLD_1_001_TX_1,2016-03-12,3,2.0950937214090795,2
HOUSEHOLD_1_001_TX_2,2016-03-12,3,2.165086955286582,0
HOUSEHOLD_1_001_TX_3,2016-03-12,3,2.057677729545452,1
HOUSEHOLD_1_001_WI_1,2016-03-12,3,9.742997735583135,8
HOUSEHOLD_1_001_WI_2,2016-03-12,3,2.132267269161011,1
HOUSEHOLD_1_001_WI_3,2016-03-12,3,2.7228418022723133,0
HOUSEHOLD_1_002_CA_1,2016-03-12,3,2.0702320881893264,0
HOUSEHOLD_1_002_CA_2,2016-03-12,3,5.855803741208914,7
HOUSEHOLD_1_002_CA_3,2016-03-12,3,6.803000664637786,7
HOUSEHOLD_1_002_CA_4,2016-03-12,3,5.234264662652208,8
HOUSEHOLD_1_002_TX_1,2016-03-12,3,2.6453934142518505,0
HOUSEHOLD_1_002_TX_2,2016-03-12,3,4.4133329736621025,7
HOUSEHOLD_1_002_TX_3,2016-03-12,3,2.0803067099802224,3
HOUSEHOLD_1_002_WI_1,2016-03-12,3,10.846871617527434,7
HOUSEHOLD_1_002_WI_2,2016-03-12,3,4.284544571335903,3
HOUSEHOLD_1_002_WI_3,2016-03-12,3,2.1400028566607143,1
HOUSEHOLD_1_003_CA_1,2016-03-12,3,4.613677386649713,5
HOUSEHOLD_1_003_CA_2,2016-03-12,3,8.330024758832932,3
HOUSEHOLD_1_003_CA_3,2016-03-12,3,15.43264195425109,10
HOUSEHOLD_1_003_CA_4,2016-03-12,3,6.260687222776528,1
HOUSEHOLD_1_003_TX_1,2016-03-12,3,2.1496281468584484,5
HOUSEHOLD_1_003_TX_2,2016-03-12,3,2.8074071745968774,3
HOUSEHOLD_1_003_TX_3,2016-03-12,3,2.5069139174023927,2
HOUSEHOLD_1_003_WI_1,2016-03-12,3,8.06458027079424,1
HOUSEHOLD_1_003_WI_2,2016-03-12,3,7.040612004841209,7
HOUSEHOLD_1_003_WI_3,2016-03-12,3,3.117805122205962,3
HOUSEHOLD_1_004_CA_1,2016-03-12,3,14.662756492478676,15
HOUSEHOLD_1_004_CA_2,2016-03-12,3,16.937435457595186,5
HOUSEHOLD_1_004_CA_3,2016-03-12,3,41.674278482009655,88
HOUSEHOLD_1_004_CA_4,2016-03-12,3,5.283344706798581,11
HOUSEHOLD_1_004_TX_1,2016-03-12,3,7.624086444881324,19
HOUSEHOLD_1_004_TX_2,2016-03-12,3,12.11137200531847,8
HOUSEHOLD_1_004_TX_3,2016-03-12,3,11.102875526947326,11
HOUSEHOLD_1_004_WI_1,2016-03-12,3,9.033616889587206,11
HOUSEHOLD_1_004_WI_2,2016-03-12,3,20.24797267164458,0
HOUSEHOLD_1_004_WI_3,2016-03-12,3,16.11045897248298,13
HOUSEHOLD_1_005_CA_1,2016-03-12,3,12.955585072013582,10
HOUSEHOLD_1_005_CA_2,2016-03-12,3,17.29238553567263,23
HOUSEHOLD_1_005_CA_3,2016-03-12,3,10.808895572550473,6
HOUSEHOLD_1_005_CA_4,2016-03-12,3,5.138248034675773,5
HOUSEHOLD_1_005_TX_1,2016-03-12,3,6.251180473046372,4
HOUSEHOLD_1_005_TX_2,2016-03-12,3,14.922200906995023,13
HOUSEHOLD_1_005_TX_3,2016-03-12,3,7.63147887554697,5
HOUSEHOLD_1_005_WI_1,2016-03-12,3,9.752234743622605,6
HOUSEHOLD_1_005_WI_2,2016-03-12,3,11.107389989382275,5
HOUSEHOLD_1_005_WI_3,2016-03-12,3,13.235338786298781,4
HOUSEHOLD_1_006_CA_1,2016-03-12,3,10.712144453699228,8
HOUSEHOLD_1_006_CA_2,2016-03-12,3,8.088277051160725,11
HOUSEHOLD_1_006_CA_3,2016-03-12,3,8.853133854232306,11
HOUSEHOLD_1_006_CA_4,2016-03-12,3,4.307692017887657,5
HOUSEHOLD_1_006_TX_1,2016-03-12,3,6.850897489083622,5
HOUSEHOLD_1_006_TX_2,2016-03-12,3,7.537060227898177,10
HOUSEHOLD_1_006_TX_3,2016-03-12,3,7.681349282824561,8
HOUSEHOLD_1_006_WI_1,2016-03-12,3,3.687835638164653,2
HOUSEHOLD_1_006_WI_2,2016-03-12,3,3.6133928035871383,3
HOUSEHOLD_1_006_WI_3,2016-03-12,3,4.710677865275632,2
HOUSEHOLD_1_007_CA_1,2016-03-12,3,15.407255631187699,13
HOUSEHOLD_1_007_CA_2,2016-03-12,3,10.435527065971804,18
HOUSEHOLD_1_007_CA_3,2016-03-12,3,13.71016829724628,12
HOUSEHOLD_1_007_CA_4,2016-03-12,3,6.444623422868956,8
HOUSEHOLD_1_007_TX_1,2016-03-12,3,11.02861631951368,16
HOUSEHOLD_1_007_TX_2,2016-03-12,3,8.733154512351577,14
HOUSEHOLD_1_007_TX_3,2016-03-12,3,8.396707152762973,17
HOUSEHOLD_1_007_WI_1,2016-03-12,3,9.60318460935687,0
HOUSEHOLD_1_007_WI_2,2016-03-12,3,13.988875624262532,20
HOUSEHOLD_1_007_WI_3,2016-03-12,3,10.324733555993172,10
HOUSEHOLD_1_008_CA_1,2016-03-12,3,2.785648121670523,3
HOUSEHOLD_1_008_CA_2,2016-03-12,3,2.139966758054497,2
HOUSEHOLD_1_008_CA_3,2016-03-12,3,3.616755752384471,5
HOUSEHOLD_1_008_CA_4,2016-03-12,3,1.742578654038836,4
HOUSEHOLD_1_008_TX_1,2016-03-12,3,1.831063985963862,2
HOUSEHOLD_1_008_TX_2,2016-03-12,3,3.0078814874720443,4
HOUSEHOLD_1_008_TX_3,2016-03-12,3,2.343174795150674,4
HOUSEHOLD_1_008_WI_1,2016-03-12,3,1.8946555751812244,1
HOUSEHOLD_1_008_WI_2,2016-03-12,3,3.2770446285485626,8
HOUSEHOLD_1_008_WI_3,2016-03-12,3,1.499464973086413,1
HOUSEHOLD_1_009_CA_1,2016-03-12,3,4.659252709576264,4
HOUSEHOLD_1_009_CA_2,2016-03-12,3,4.469242424536969,4
HOUSEHOLD_1_009_CA_3,2016-03-12,3,3.5708462962248855,10
HOUSEHOLD_1_009_CA_4,2016-03-12,3,2.0144593664811943,1
HOUSEHOLD_1_009_TX_1,2016-03-12,3,2.0589478861204333,5
HOUSEHOLD_1_009_TX_2,2016-03-12,3,5.273195039755572,5
HOUSEHOLD_1_009_TX_3,2016-03-12,3,3.1363979495282623,6
HOUSEHOLD_1_009_WI_1,2016-03-12,3,1.870187508196786,1
HOUSEHOLD_1_009_WI_2,2016-03-12,3,2.5903510783103583,1
HOUSEHOLD_1_009_WI_3,2016-03-12,3,2.673297588563227,0
HOUSEHOLD_1_010_CA_1,2016-03-12,3,7.807505992981218,11
HOUSEHOLD_1_010_CA_2,2016-03-12,3,6.895609072533567,9
HOUSEHOLD_1_010_CA_3,2016-03-12,3,12.288666790997482,12
HOUSEHOLD_1_010_CA_4,2016-03-12,3,2.424116846557922,0
HOUSEHOLD_1_010_TX_1,2016-03-12,3,5.7881896372074,12
HOUSEHOLD_1_010_TX_2,2016-03-12,3,9.52892647771551,10
HOUSEHOLD_1_010_TX_3,2016-03-12,3,4.425176408067367,9
HOUSEHOLD_1_010_WI_1,2016-03-12,3,5.950983483787794,10
HOUSEHOLD_1_010_WI_2,2016-03-12,3,8.822496412964437,2
HOUSEHOLD_1_010_WI_3,2016-03-12,3,2.9968614568744525,12
FOODS_1_001_CA_1,2016-03-19,4,3.631620758978567,9
FOODS_1_001_CA_2,2016-03-19,4,7.635196897810096,3
FOODS_1_001_CA_3,2016-03-19,4,7.577358669558035,11
FOODS_1_001_CA_4,2016-03-19,4,1.8403015320978704,3
FOODS_1_001_TX_1,2016-03-19,4,3.6888622107203943,7
FOODS_1_001_TX_2,2016-03-19,4,3.7870150894845223,3
FOODS_1_001_TX_3,2016-03-19,4,2.626443148064931,3
FOODS_1_001_WI_1,2016-03-19,4,3.2978386010770624,4
FOODS_1_001_WI_2,2016-03-19,4,2.2117161259422486,4
FOODS_1_001_WI_3,2016-03-19,4,1.6207223197761593,1
FOODS_1_002_CA_1,2016-03-19,4,2.7538689417499844,4
FOODS_1_002_CA_2,2016-03-19,4,4.781818123620458,4
FOODS_1_002_CA_3,2016-03-19,4,3.0120822518841996,2
FOODS_1_002_CA_4,2016-03-19,4,2.978330611817179,0
FOODS_1_002_TX_1,2016-03-19,4,1.6893108582302883,0
FOODS_1_002_TX_2,2016-03-19,4,1.3708601894341383,1
FOODS_1_002_TX_3,2016-03-19,4,2.053466294703123,5
FOODS_1_002_WI_1,2016-03-19,4,7.239469825986232,6
FOODS_1_002_WI_2,2016-03-19,4,3.259738664333643,3
FOODS_1_002_WI_3,2016-03-19,4,1.7007256378694746,1
FOODS_1_003_CA_1,2016-03-19,4,4.786671943807024,7
FOODS_1_003_CA_2,2016-03-19,4,6.512379397433404,7
FOODS_1_003_CA_3,2016-03-19,4,4.371445618635058,3
FOODS_1_003_CA_4,2016-03-19,4,2.003393604028394,3
FOODS_1_003_TX_1,2016-03-19,4,1.8946029631369596,1
FOODS_1_003_TX_2,2016-03-19,4,1.8507359627567632,4
FOODS_1_003_TX_3,2016-03-19,4,1.6114679024621783,1
FOODS_1_003_WI_1,2016-03-19,4,7.367801308917003,13
FOODS_1_003_WI_2,2016-03-19,4,1.9317311909323236,3
FOODS_1_003_WI_3,2016-03-19,4,1.6959128622400639,3
FOODS_1_004_CA_1,2016-03-19,4,21.489991324887637,0
FOODS_1_004_CA_2,2016-03-19,4,16.673124647661467,0
FOODS_1_004_CA_3,2016-03-19,4,15.38570389716227,0
FOODS_1_004_CA_4,2016-03-19,4,12.734750206359422,0
FOODS_1_004_TX_1,2016-03-19,4,12.606184659383098,0
FOODS_1_004_TX_2,2016-03-19,4,16.547102486554756,0
FOODS_1_004_TX_3,2016-03-19,4,18.696148044880204,0
FOODS_1_004_WI_1,2016-03-19,4,14.266811927321445,0
FOODS_1_004_WI_2,2016-03-19,4,40.534244318673366,0
FOODS_1_004_WI_3,2016-03-19,4,11.95017264762574,0
FOODS_1_005_CA_1,2016-03-19,4,10.535718390960863,9
FOODS_1_005_CA_2,2016-03-19,4,23.21391538692104,43
FOODS_1_005_CA_3,2016-03-19,4,19.518422434494365,24
FOODS_1_005_CA_4,2016-03-19,4,4.419106584523373,11
FOODS_1_005_TX_1,2016-03-19,4,5.084141843081059,11
FOODS_1_005_TX_2,2016-03-19,4,7.782332488995442,14
FOODS_1_005_TX_3,2016-03-19,4,7.554889745842079,6
FOODS_1_005_WI_1,2016-03-19,4,14.736996209126112,14
FOODS_1_005_WI_2,2016-03-19,4,17.814840823698116,8
FOODS_1_005_WI_3,2016-03-19,4,11.577290420842875,8
FOODS_1_006_CA_1,2016-03-19,4,11.77996668204657,12
FOODS_1_006_CA_2,2016-03-19,4,6.906551567124171,4
FOODS_1_006_CA_3,2016-03-19,4,9.724263724738847,4
FOODS_1_006_CA_4,2016-03-19,4,10.512298450492299,14
FOODS_1_006_TX_1,2016-03-19,4,3.8583337562659348,7
FOODS_1_006_TX_2,2016-03-19,4,4.199044977912802,6
FOODS_1_006_TX_3,2016-03-19,4,9.712314722694359,0
FOODS_1_006_WI_1,2016-03-19,4,9.58430914895212,13
FOODS_1_006_WI_2,2016-03-19,4,9.054935262373514,10
FOODS_1_006_WI_3,2016-03-19,4,6.857329516470476,8
FOODS_1_008_CA_1,2016-03-19,4,2.962984340312973,3
FOODS_1_008_CA_2,2016-03-19,4,1.9648488153822974,2
FOODS_1_008_CA_3,2016-03-19,4,2.0907544053812224,0
FOODS_1_008_CA_4,2016-03-19,4,2.104555112959113,1
FOODS_1_008_TX_1,2016-03-19,4,1.282265350856114,0
FOODS_1_008_TX_2,2016-03-19,4,1.6121307992914502,0
FOODS_1_008_TX_3,2016-03-19,4,1.3823650007606976,0
FOODS_1_008_WI_1,2016-03-19,4,2.8777707486344704,4
FOODS_1_008_WI_2,2016-03-19,4,2.481232497813653,1
FOODS_1_008_WI_3,2016-03-19,4,1.6121307992914502,2
FOODS_1_009_CA_1,2016-03-19,4,6.04959943095765,0
FOODS_1_009_CA_2,2016-03-19,4,5.192567302373886,0
FOODS_1_009_CA_3,2016-03-19,4,8.226500020140614,1
FOODS_1_009_CA_4,2016-03-19,4,2.9601760313329044,0
FOODS_1_009_TX_1,2016-03-19,4,1.9823074309170217,0
FOODS_1_009_TX_2,2016-03-19,4,2.999693768224083,0
FOODS_1_009_TX_3,2016-03-19,4,1.9823074309170217,0
FOODS_1_009_WI_1,2016-03-19,4,3.091144597909045,0
FOODS_1_009_WI_2,2016-03-19,4,3.046037249817945,0
FOODS_1_009_WI_3,2016-03-19,4,2.039420711527568,0
FOODS_1_010_CA_1,2016-03-19,4,1.9129692947137131,0
FOODS_1_010_CA_2,2016-03-19,4,3.0952877921487043,1
FOODS_1_010_CA_3,2016-03-19,4,3.7650739442365224,6
FOODS_1_010_CA_4,2016-03-19,4,2.0997276370772053,0
FOODS_1_010_TX_1,2016-03-19,4,2.0925270339146778,4
FOODS_1_010_TX_2,2016-03-19,4,5.003316611381986,3
FOODS_1_010_TX_3,2016-03-19,4,5.611903094985525,5
FOODS_1_010_WI_1,2016-03-19,4,7.731421548085996,12
FOODS_1_010_WI_2,2016-03-19,4,2.3957599265725444,3
FOODS_1_010_WI_3,2016-03-19,4,5.475317845456536,0
FOODS_1_011_CA_1,2016-03-19,4,7.413952117663524,0
FOODS_1_011_CA_2,2016-03-19,4,13.265093006540985,20
FOODS_1_011_CA_3,2016-03-19,4,7.380253474497001,15
FOODS_1_011_CA_4,2016-03-19,4,5.89151802880458,8
FOODS_1_011_TX_1,2016-03-19,4,4.483573089830642,9
FOODS_1_011_TX_2,2016-03-19,4,3.6837388624842644,6
FOODS_1_011_TX_3,2016-03-19,4,1.9388901475146574,2
FOODS_1_011_WI_1,2016-03-19,4,5.73312252262619,7
FOODS_1_011_WI_2,2016-03-19,4,4.39502664918453,6
FOODS_1_011_WI_3,2016-03-19,4,2.7925194817798507,0
HOBBIES_1_001_CA_1,2016-03-19,4,4.892968406062507,10
HOBBIES_1_001_CA_2,2016-03-19,4,3.763274549663668,6
HOBBIES_1_001_CA_3,2016-03-19,4,5.669846187357521,12
HOBBIES_1_001_CA_4,2016-03-19,4,4.7259681184795,8
HOBBIES_1_001_TX_1,2016-03-19,4,2.1202653210141396,3
HOBBIES_1_001_TX_2,2016-03-19,4,3.021972780066985,3
HOBBIES_1_001_TX_3,2016-03-19,4,3.2324675157055265,3
HOBBIES_1_001_WI_1,2016-03-19,4,2.7130325616197197,4
HOBBIES_1_001_WI_2,2016-03-19,4,1.746146980518083,1
HOBBIES_1_001_WI_3,2016-03-19,4,1.7314232786512178,1
HOBBIES_1_002_CA_1,2016-03-19,4,2.181934801415585,2
HOBBIES_1_002_CA_2,2016-03-19,4,1.3498102841270234,0
HOBBIES_1_002_CA_3,2016-03-19,4,1.974986836499167,0
HOBBIES_1_002_CA_4,2016-03-19,4,1.2387141366734098,1
HOBBIES_1_002_TX_1,2016-03-19,4,1.2837582281648576,0
HOBBIES_1_002_TX_2,2016-03-19,4,1.3823650007606976,0
HOBBIES_1_002_TX_3,2016-03-19,4,1.2181303569676636,2
HOBBIES_1_002_WI_1,2016-03-19,4,5.774129610026214,6
HOBBIES_1_002_WI_2,2016-03-19,4,4.417971178726658,5
HOBBIES_1_002_WI_3,2016-03-19,4,2.3331117804037604,8
HOBBIES_1_003_CA_1,2016-03-19,4,3.057865758630464,1
HOBBIES_1_003_CA_2,2016-03-19,4,2.975895406292445,2
HOBBIES_1_003_CA_3,2016-03-19,4,1.9648488153822974,3
HOBBIES_1_003_CA_4,2016-03-19,4,1.3379689116715117,3
HOBBIES_1_003_TX_1,2016-03-19,4,1.2173622584123343,0
HOBBIES_1_003_TX_2,2016-03-19,4,1.2814972523007846,0
HOBBIES_1_003_TX_3,2016-03-19,4,1.6902123476738777,1
HOBBIES_1_003_WI_1,2016-03-19,4,1.90812333089506,1
HOBBIES_1_003_WI_2,2016-03-19,4,1.7504076680442773,3
HOBBIES_1_003_WI_3,2016-03-19,4,1.2814972523007846,0
HOBBIES_1_004_CA_1,2016-03-19,4,15.318760936720913,16
HOBBIES_1_004_CA_2,2016-03-19,4,19.41425815925443,20
HOBBIES_1_004_CA_3,2016-03-19,4,31.95992867771938,18
HOBBIES_1_004_CA_4,2016-03-19,4,4.747327804733022,10
HOBBIES_1_004_TX_1,2016-03-19,4,5.883164654447757,8
HOBBIES_1_004_TX_2,2016-03-19,4,5.876765685599709,15
HOBBIES_1_004_TX_3,2016-03-19,4,7.638072692675053,2
HOBBIES_1_004_WI_1,2016-03-19,4,3.4296365032688945,3
HOBBIES_1_004_WI_2,2016-03-19,4,4.814785027772496,4
HOBBIES_1_004_WI_3,2016-03-19,4,17.802389951285946,8
HOBBIES_1_005_CA_1,2016-03-19,4,7.8828524805264095,10
HOBBIES_1_005_CA_2,2016-03-19,4,10.699329022189948,12
HOBBIES_1_005_CA_3,2016-03-19,4,10.679812008715603,27
HOBBIES_1_005_CA_4,2016-03-19,4,11.180481706919467,6
HOBBIES_1_005_TX_1,2016-03-19,4,4.865422774572319,4
HOBBIES_1_005_TX_2,2016-03-19,4,4.24007393508974,7
HOBBIES_1_005_TX_3,2016-03-19,4,3.7300426892873633,6
HOBBIES_1_005_WI_1,2016-03-19,4,5.693514875008287,9
HOBBIES_1_005_WI_2,2016-03-19,4,3.403548742825465,3
HOBBIES_1_005_WI_3,2016-03-19,4,3.290557091216411,1
HOBBIES_1_006_CA_1,2016-03-19,4,6.70333171999245,7
HOBBIES_1_006_CA_2,2016-03-19,4,4.968187100006138,8
HOBBIES_1_006_CA_3,2016-03-19,4,7.177515361034958,6
HOBBIES_1_006_CA_4,2016-03-19,4,2.2425770324420826,3
HOBBIES_1_006_TX_1,2016-03-19,4,3.1937629288757936,1
HOBBIES_1_006_TX_2,2016-03-19,4,3.123149080814182,5
HOBBIES_1_006_TX_3,2016-03-19,4,2.066408202707746,5
HOBBIES_1_006_WI_1,2016-03-19,4,15.594448022627239,17
HOBBIES_1_006_WI_2,2016-03-19,4,6.712587719144814,3
HOBBIES_1_006_WI_3,2016-03-19,4,4.286966279181227,12
HOBBIES_1_007_CA_1,2016-03-19,4,2.0322830938119,2
HOBBIES_1_007_CA_2,2016-03-19,4,1.8586023573987642,2
HOBBIES_1_007_CA_3,2016-03-19,4,1.68595053643519,1
HOBBIES_1_007_CA_4,2016-03-19,4,1.9164830543586655,2
HOBBIES_1_007_TX_1,2016-03-19,4,1.844957546288746,4
HOBBIES_1_007_TX_2,2016-03-19,4,1.291591919369109,2
HOBBIES_1_007_TX_3,2016-03-19,4,1.610042588165259,3
HOBBIES_1_007_WI_1,2016-03-19,4,3.0018694632234757,5
HOBBIES_1_007_WI_2,2016-03-19,4,1.8193498771218917,1
HOBBIES_1_007_WI_3,2016-03-19,4,1.610042588165259,0
HOBBIES_1_008_CA_1,2016-03-19,4,55.967296958745486,38
HOBBIES_1_008_CA_2,2016-03-19,4,25.776837569424945,19
HOBBIES_1_008_CA_3,2016-03-19,4,38.721989270184025,27
HOBBIES_1_008_CA_4,2016-03-19,4,22.239348532169465,16
HOBBIES_1_008_TX_1,2016-03-19,4,9.7113565185719,21
HOBBIES_1_008_TX_2,2016-03-19,4,22.744063603208044,22
HOBBIES_1_008_TX_3,2016-03-19,4,19.086279084717667,12
HOBBIES_1_008_WI_1,2016-03-19,4,20.98525770483656,26
HOBBIES_1_008_WI_2,2016-03-19,4,15.77156126391031,8
HOBBIES_1_008_WI_3,2016-03-19,4,19.28540289219654,6
HOBBIES_1_009_CA_1,2016-03-19,4,2.9446531808112026,0
HOBBIES_1_009_CA_2,2016-03-19,4,4.962940501503914,0
HOBBIES_1_009_CA_3,2016-03-19,4,7.6291568106698415,0
HOBBIES_1_009_CA_4,2016-03-19,4,15.792187691059464,0
HOBBIES_1_009_TX_1,2016-03-19,4,3.6053212453220502,2
HOBBIES_1_009_TX_2,2016-03-19,4,4.3285204099584105,0
HOBBIES_1_009_TX_3,2016-03-19,4,3.0115045278914887,0
HOBBIES_1_009_WI_1,2016-03-19,4,5.221271900328629,0
HOBBIES_1_009_WI_2,2016-03-19,4,1.803258257354246,0
HOBBIES_1_009_WI_3,2016-03-19,4,1.8734050616857867,0
HOBBIES_1_010_CA_1,2016-03-19,4,4.157609232350471,5
HOBBIES_1_010_CA_2,2016-03-19,4,4.048431536504687,0
HOBBIES_1_010_CA_3,2016-03-19,4,5.0822945919905225,3
HOBBIES_1_010_CA_4,2016-03-19,4,1.769868422525636,1
HOBBIES_1_010_TX_1,2016-03-19,4,3.9090020849656177,4
HOBBIES_1_010_TX_2,2016-03-19,4,5.070543281999842,7
HOBBIES_1_010_TX_3,2016-03-19,4,3.9811649311741024,5
HOBBIES_1_010_WI_1,2016-03-19,4,3.389011021086415,3
HOBBIES_1_010_WI_2,2016-03-19,4,2.25531852377692,1
HOBBIES_1_010_WI_3,2016-03-19,4,2.874550054583844,5
HOUSEHOLD_1_001_CA_1,2016-03-19,4,5.1191355055465,1
HOUSEHOLD_1_001_CA_2,2016-03-19,4,2.855847417302373,4
HOUSEHOLD_1_001_CA_3,2016-03-19,4,2.1178124763194166,4
HOUSEHOLD_1_001_CA_4,2016-03-19,4,3.531406241983999,2
HOUSEHOLD_1_001_TX_1,2016-03-19,4,2.1839959371542093,2
HOUSEHOLD_1_001_TX_2,2016-03-19,4,2.051258702634257,2
HOUSEHOLD_1_001_TX_3,2016-03-19,4,1.8751520681416776,0
HOUSEHOLD_1_001_WI_1,2016-03-19,4,9.795433738134227,7
HOUSEHOLD_1_001_WI_2,2016-03-19,4,1.8716984176568852,4
HOUSEHOLD_1_001_WI_3,2016-03-19,4,2.4346835059445775,2
HOUSEHOLD_1_002_CA_1,2016-03-19,4,2.245656802072166,0
HOUSEHOLD_1_002_CA_2,2016-03-19,4,5.715402609263234,11
HOUSEHOLD_1_002_CA_3,2016-03-19,4,6.870392637140478,2
HOUSEHOLD_1_002_CA_4,2016-03-19,4,5.475811238659964,5
HOUSEHOLD_1_002_TX_1,2016-03-19,4,2.6303741033234713,1
HOUSEHOLD_1_002_TX_2,2016-03-19,4,3.915565092683372,1
HOUSEHOLD_1_002_TX_3,2016-03-19,4,2.14973235882973,0
HOUSEHOLD_1_002_WI_1,2016-03-19,4,11.0537851541594,4
HOUSEHOLD_1_002_WI_2,2016-03-19,4,3.857679818643561,2
HOUSEHOLD_1_002_WI_3,2016-03-19,4,2.24606079995552,1
HOUSEHOLD_1_003_CA_1,2016-03-19,4,4.997239498902437,12
HOUSEHOLD_1_003_CA_2,2016-03-19,4,7.865561065587175,3
HOUSEHOLD_1_003_CA_3,2016-03-19,4,15.43772011254331,9
HOUSEHOLD_1_003_CA_4,2016-03-19,4,6.30310833545603,2
HOUSEHOLD_1_003_TX_1,2016-03-19,4,2.1346088359300692,1
HOUSEHOLD_1_003_TX_2,2016-03-19,4,2.7172969430028067,1
HOUSEHOLD_1_003_TX_3,2016-03-19,4,2.626244173394562,3
HOUSEHOLD_1_003_WI_1,2016-03-19,4,8.047361809044457,6
HOUSEHOLD_1_003_WI_2,2016-03-19,4,7.077921684351197,1
HOUSEHOLD_1_003_WI_3,2016-03-19,4,3.1623038636362626,3
HOUSEHOLD_1_004_CA_1,2016-03-19,4,14.702555022441103,7
HOUSEHOLD_1_004_CA_2,2016-03-19,4,17.11646083290786,7
HOUSEHOLD_1_004_CA_3,2016-03-19,4,44.30851524709424,69
HOUSEHOLD_1_004_CA_4,2016-03-19,4,5.751701323676305,0
HOUSEHOLD_1_004_TX_1,2016-03-19,4,8.007393102953802,12
HOUSEHOLD_1_004_TX_2,2016-03-19,4,11.910836135913934,11
HOUSEHOLD_1_004_TX_3,2016-03-19,4,10.602286351603585,6
HOUSEHOLD_1_004_WI_1,2016-03-19,4,8.965927903963813,9
HOUSEHOLD_1_004_WI_2,2016-03-19,4,22.67697633062577,24
HOUSEHOLD_1_004_WI_3,2016-03-19,4,16.737783075031967,13
HOUSEHOLD_1_005_CA_1,2016-03-19,4,12.272981252115589,15
HOUSEHOLD_1_005_CA_2,2016-03-19,4,16.364961266968752,13
HOUSEHOLD_1_005_CA_3,2016-03-19,4,11.120056772152498,5
HOUSEHOLD_1_005_CA_4,2016-03-19,4,4.945029177456664,6
HOUSEHOLD_1_005_TX_1,2016-03-19,4,6.589201368598834,9
HOUSEHOLD_1_005_TX_2,2016-03-19,4,14.390416170977883,12
HOUSEHOLD_1_005_TX_3,2016-03-19,4,7.695125709731076,6
HOUSEHOLD_1_005_WI_1,2016-03-19,4,8.889159356738594,5
HOUSEHOLD_1_005_WI_2,2016-03-19,4,10.673138697232671,4
HOUSEHOLD_1_005_WI_3,2016-03-19,4,14.757335502164349,4
HOUSEHOLD_1_006_CA_1,2016-03-19,4,11.135817183903796,16
HOUSEHOLD_1_006_CA_2,2016-03-19,4,8.100321447061225,1
HOUSEHOLD_1_006_CA_3,2016-03-19,4,8.504276749994812,14
HOUSEHOLD_1_006_CA_4,2016-03-19,4,4.295841410512785,6
HOUSEHOLD_1_006_TX_1,2016-03-19,4,7.055830403733644,8
HOUSEHOLD_1_006_TX_2,2016-03-19,4,7.4632953075018404,9
HOUSEHOLD_1_006_TX_3,2016-03-19,4,7.306229901111445,6
HOUSEHOLD_1_006_WI_1,2016-03-19,4,3.8487002761595654,7
HOUSEHOLD_1_006_WI_2,2016-03-19,4,3.417828613879612,0
HOUSEHOLD_1_006_WI_3,2016-03-19,4,4.221839248450944,5
HOUSEHOLD_1_007_CA_1,2016-03-19,4,15.402041899994927,16
HOUSEHOLD_1_007_CA_2,2016-03-19,4,10.102699801548843,14
HOUSEHOLD_1_007_CA_3,2016-03-19,4,13.33566074351494,21
HOUSEHOLD_1_007_CA_4,2016-03-19,4,6.290780665662025,13
HOUSEHOLD_1_007_TX_1,2016-03-19,4,10.96807592925613,10
HOUSEHOLD_1_007_TX_2,2016-03-19,4,8.424441311397798,13
HOUSEHOLD_1_007_TX_3,2016-03-19,4,8.15560870540055,13
HOUSEHOLD_1_007_WI_1,2016-03-19,4,9.92058056321718,0
HOUSEHOLD_1_007_WI_2,2016-03-19,4,13.875785023941951,16
HOUSEHOLD_1_007_WI_3,2016-03-19,4,10.322769499878332,10
HOUSEHOLD_1_008_CA_1,2016-03-19,4,2.78090440813392,5
HOUSEHOLD_1_008_CA_2,2016-03-19,4,2.030338398788241,0
HOUSEHOLD_1_008_CA_3,2016-03-19,4,3.4971670425617694,9
HOUSEHOLD_1_008_CA_4,2016-03-19,4,1.8366284547412293,1
HOUSEHOLD_1_008_TX_1,2016-03-19,4,1.816044675035483,3
